target,run_seed,generation,best_fitness,mean_fitness,best_length,mean_length
nguyen3,1,368,0.963836,0.772383,32,34.426
nguyen3,1,369,0.963836,0.76748,35,34.364
nguyen3,1,370,0.963836,0.779553,34,34.379
nguyen3,1,371,0.963836,0.778148,34,34.393
nguyen3,1,372,0.963836,0.761928,32,34.349
nguyen3,1,373,0.963836,0.765882,33,34.29
nguyen3,1,374,0.963836,0.754302,34,34.396
nguyen3,1,375,0.963836,0.752844,33,34.39
nguyen3,1,376,0.963836,0.779346,34,34.378
nguyen3,1,377,0.963836,0.775701,39,34.482
nguyen3,1,378,0.963836,0.766482,34,34.437
nguyen3,1,379,0.963836,0.767452,36,34.368
nguyen3,1,380,0.963836,0.768482,34,34.473
nguyen3,1,381,0.963836,0.762227,34,34.368
nguyen3,1,382,0.963836,0.782894,39,34.484
nguyen3,1,383,0.963836,0.791886,33,34.345
nguyen3,1,384,0.963836,0.759353,33,34.363
nguyen3,1,385,0.963836,0.767812,37,34.379
nguyen3,1,386,0.963837,0.77967,34,34.46
nguyen3,1,387,0.963837,0.772397,34,34.485
nguyen3,1,388,0.963837,0.780348,34,34.591
nguyen3,1,389,0.963837,0.781722,40,34.664
nguyen3,1,390,0.963837,0.783339,32,34.673
nguyen3,1,391,0.963837,0.763043,33,34.66
nguyen3,1,392,0.963837,0.770612,32,34.498
nguyen3,1,393,0.96384,0.760391,31,34.597
nguyen3,1,394,0.96384,0.756838,31,34.701
nguyen3,1,395,0.963873,0.757433,39,34.76
nguyen3,1,396,0.963873,0.756103,39,34.87
nguyen3,1,397,0.963873,0.75065,39,34.856
nguyen3,1,398,0.963873,0.750935,39,35.015
nguyen3,1,399,0.963873,0.755836,34,35.117
nguyen3,1,400,0.963873,0.76654,33,35.192
nguyen3,1,401,0.963873,0.773226,38,35.471
nguyen3,1,402,0.963873,0.765429,36,35.814
nguyen3,1,403,0.963873,0.763389,32,35.778
nguyen3,1,404,0.963873,0.768682,32,35.756
nguyen3,1,405,0.963876,0.772912,38,35.868
nguyen3,1,406,0.963876,0.756352,38,35.752
nguyen3,1,407,0.963876,0.782817,38,35.703
nguyen3,1,408,0.963876,0.756149,35,35.842
nguyen3,1,409,0.963876,0.7756,41,35.988
nguyen3,1,410,0.963876,0.781038,41,35.988
nguyen3,1,411,0.963876,0.775901,41,36.225
nguyen3,1,412,0.963876,0.762818,42,36.552
nguyen3,1,413,0.963876,0.790877,41,36.902
nguyen3,1,414,0.963876,0.747019,42,37.033
nguyen3,1,415,0.963876,0.764188,39,37.21
nguyen3,1,416,0.963876,0.762314,41,37.352
nguyen3,1,417,0.963876,0.777153,41,37.369
nguyen3,1,418,0.963876,0.751134,36,37.562
nguyen3,1,419,0.963876,0.770057,40,37.723
nguyen3,1,420,0.963876,0.7789,37,37.881
nguyen3,1,421,0.963876,0.768136,42,38
nguyen3,1,422,0.963876,0.78104,42,37.993
nguyen3,1,423,0.963876,0.762706,35,38.196
nguyen3,1,424,0.963876,0.77305,37,37.847
nguyen3,1,425,0.963876,0.764439,34,37.975
